3.097907782	3.094836235	3.09169507	3.088518858	3.08533597	3.082157135	3.07896328	3.075790405	3.072612762	3.069416761	3.0662117	3.063032866	3.059952736	3.056964874	3.054060221	3.051238775	3.048455477	3.045719862	3.043097496	3.040613174	3.038282394	3.03606534	3.03394866	3.031905174	3.029861212	3.027857542	3.025899172	3.02402997	3.022217989	3.020373106	3.018453598	3.016327143	3.013986588	3.011432886	3.008728027	3.005924463	3.003015518	3.000000715	2.9968822	2.993682146	2.990431786	2.987117052	2.983778	2.980541945	2.977539301	2.974840879	2.972384214	2.970074892	2.967953444	2.966163874	2.964802504	2.963932753	2.963541746	2.96359849	2.964026213	2.96474576	2.965688705	2.966885567	2.968348265	2.970122099	2.972162485	2.974345446	2.976517916	2.978546858	2.980353355	2.981882334	2.983053207	2.983831406	2.984205961	2.984139204	2.983653307	2.98275876	2.981506348	2.979972839	2.978232622	2.976353884	2.974334478	2.972133398	2.96974349	2.967159033	2.964447975	2.961634874	2.958762884	2.955879211	2.952949286	2.949946404	2.946841478	2.943669319	2.940437317	2.937163115	2.933931351	2.930775881	2.927654266	2.924488068	2.921237707	2.917979002	2.914788961	2.911665678	2.9085958	2.905549765	8.641657829
3.015773058	3.012841463	3.009888411	3.00691247	3.003921509	3.000931025	2.997957945	2.994986773	2.992046356	2.989132881	2.98624301	2.983404875	2.98059845	2.977884531	2.975256681	2.972732782	2.970313072	2.967980623	2.965743303	2.963643789	2.96165967	2.959795713	2.958059311	2.956442595	2.954904556	2.953405619	2.951934576	2.950499773	2.949088335	2.947647333	2.946124077	2.944434166	2.942529678	2.940397263	2.938030005	2.935454607	2.93268609	2.929772615	2.926787615	2.923759699	2.920726061	2.917676926	2.91457057	2.911489487	2.908566713	2.905934572	2.903597832	2.901520014	2.899722338	2.898279428	2.897242308	2.896668673	2.896607399	2.897062302	2.897965193	2.899243116	2.900854111	2.902754068	2.904916763	2.907349586	2.910012484	2.912858009	2.915788889	2.918664932	2.921308517	2.923603058	2.92544198	2.92675972	2.927556753	2.927843094	2.927692413	2.927135229	2.926244974	2.925024986	2.923478365	2.92165947	2.919612885	2.917374849	2.914972544	2.912447691	2.909796715	2.907014608	2.904095411	2.901067019	2.89794755	2.894766092	2.891535521	2.888239622	2.884863853	2.881453276	2.878022909	2.87459445	2.871146917	2.867720604	2.86435318	2.861016989	2.857701063	2.854391813	2.851096869	2.847821474	8.67977047
2.938209295	2.935315371	2.932407379	2.929479599	2.926545143	2.923631668	2.920712471	2.917775393	2.914845228	2.911988497	2.90916419	2.906404495	2.903656244	2.900984526	2.898393631	2.895870447	2.893429995	2.891110659	2.888905764	2.886819124	2.884829283	2.882958174	2.881187439	2.879486799	2.877842188	2.876243353	2.874718904	2.873240471	2.871772051	2.870284081	2.868675947	2.866919279	2.864948511	2.862761259	2.860387802	2.85786438	2.855186462	2.852373838	2.849447012	2.846471548	2.843491793	2.840499878	2.837464333	2.834447622	2.831595659	2.829030275	2.826744318	2.8246696	2.822812319	2.821262121	2.820119143	2.819443464	2.819253206	2.819553375	2.820268393	2.821306467	2.822644949	2.824240923	2.826128006	2.828319311	2.830791473	2.833446503	2.836148024	2.838773489	2.841182709	2.843234301	2.84486413	2.846019745	2.846709967	2.846917152	2.846684217	2.846057892	2.845070124	2.843755722	2.842166901	2.840339661	2.838296175	2.836052895	2.833639383	2.831068039	2.828353167	2.825539351	2.822674751	2.819772005	2.816797495	2.813688993	2.810440302	2.807057142	2.803603888	2.800178528	2.796826124	2.793558121	2.790340662	2.787103891	2.783772707	2.780345917	2.77693367	2.773615122	2.770418882	2.767319918	8.752229691
2.918233871	2.915771246	2.913247108	2.910692453	2.908118248	2.905514479	2.902906179	2.900280714	2.897646189	2.89499259	2.892339945	2.889706373	2.887099028	2.884521723	2.881974459	2.879481554	2.877062798	2.874727964	2.872497559	2.870350122	2.868275404	2.86627841	2.864355803	2.862505198	2.860693216	2.858902216	2.857149363	2.855442762	2.853751183	2.852039576	2.850253344	2.848348379	2.8462708	2.844040632	2.841633558	2.839097261	2.836431503	2.83366847	2.830849409	2.828005791	2.825159073	2.822310686	2.819421768	2.816553831	2.813807726	2.811282873	2.808987379	2.806875467	2.80496335	2.803329706	2.802022934	2.801074266	2.800501108	2.80032444	2.800493479	2.800948858	2.801617622	2.802492142	2.80360055	2.804934263	2.80647397	2.808152437	2.809877396	2.811536074	2.813022375	2.814227104	2.815092325	2.815580368	2.815681219	2.815437078	2.814858198	2.81398654	2.812802076	2.811338425	2.809649706	2.807794571	2.80579257	2.803673506	2.801443815	2.799102783	2.796648026	2.794052362	2.791379929	2.788626909	2.785826683	2.782995462	2.780124426	2.777176619	2.774156332	2.771107435	2.768036604	2.764953613	2.761852026	2.758808851	2.755793333	2.752778292	2.749769211	2.746783495	2.74382019	2.740834951	8.805850029
3.270064354	3.266728401	3.263331175	3.259858847	3.256357908	3.252862692	3.249383688	3.245920181	3.242474556	3.239006042	3.235546827	3.232116699	3.228752851	3.225478172	3.222293854	3.21921277	3.21622014	3.213321924	3.210562706	3.207959175	3.205492735	3.203142166	3.20092845	3.198847771	3.196820498	3.194816589	3.192857742	3.190953016	3.189080238	3.187165022	3.185115814	3.182845116	3.180340528	3.1775949	3.174619913	3.17141223	3.1679914	3.164433241	3.160856247	3.157239914	3.153576612	3.149817228	3.14592576	3.14213562	3.138626814	3.135498285	3.132699728	3.130151987	3.127938986	3.126159668	3.124886274	3.124155283	3.123980761	3.124401093	3.125360727	3.126721144	3.128401995	3.130375147	3.132634878	3.135181427	3.137969971	3.14091897	3.143906832	3.146776915	3.149401426	3.151611328	3.153288603	3.154425621	3.155038118	3.155139208	3.154758453	3.153920412	3.152707338	3.151165247	3.149275064	3.147104263	3.144687653	3.142125368	3.139408827	3.136534929	3.13355422	3.130408049	3.127124548	3.123691797	3.120188951	3.11662674	3.113025665	3.109395742	3.10570693	3.101938248	3.098080397	3.094237566	3.090419769	3.08665204	3.082924128	3.079200506	3.075520754	3.071824789	3.068146467	3.064503431	8.81495285
2.980309725	2.977002859	2.973704338	2.970390558	2.967053652	2.963685989	2.960327864	2.956975937	2.953640223	2.950367928	2.947147608	2.944013834	2.940909147	2.937829256	2.934803247	2.931875944	2.929039001	2.926302671	2.923671722	2.921185255	2.918820381	2.916550636	2.914381027	2.912299156	2.910293579	2.908360243	2.906456232	2.904622078	2.902792692	2.90093112	2.898999214	2.896927595	2.894699097	2.892271996	2.889668226	2.886886835	2.88393116	2.880839348	2.877662897	2.874479055	2.871325254	2.868155718	2.864970446	2.861775637	2.858702898	2.85588336	2.853355169	2.851075411	2.849027634	2.847276926	2.845915079	2.844970942	2.844475985	2.844409227	2.844745874	2.845438004	2.846432924	2.847693682	2.849184036	2.850902557	2.852835894	2.854942322	2.857149839	2.859302282	2.861266851	2.86290288	2.86414361	2.86493969	2.865258217	2.865152359	2.864627838	2.863754034	2.862585068	2.86113739	2.859444618	2.857475519	2.855303526	2.852952957	2.850455523	2.847850084	2.845132113	2.842310667	2.839375496	2.836343765	2.83322835	2.830033302	2.826793432	2.823521376	2.820230722	2.81690526	2.813527107	2.810109138	2.806677103	2.803271055	2.799914122	2.796626091	2.793379545	2.790118217	2.786839247	2.78357029	8.843322754
3.006958246	3.00364995	3.000313759	2.996932983	2.993511438	2.990067244	2.986655474	2.9832623	2.979854345	2.976456881	2.973078966	2.969776869	2.966528654	2.963321924	2.960154295	2.9570539	2.954059601	2.951185226	2.948406219	2.94576335	2.94320488	2.940755129	2.938390493	2.936098814	2.933882952	2.931755066	2.92970252	2.927716494	2.925706148	2.923624039	2.921433687	2.919108152	2.916632414	2.913993835	2.911168814	2.908182383	2.905038118	2.901774645	2.898467064	2.895146132	2.891824007	2.888462067	2.885031462	2.881671906	2.878499031	2.875610352	2.872981787	2.870579481	2.868453741	2.866676331	2.865281343	2.864318848	2.863804817	2.863735199	2.86403966	2.864657402	2.865573645	2.866798162	2.868325472	2.870086432	2.872023821	2.874060631	2.876126051	2.878124952	2.879933119	2.881441116	2.882566452	2.883261919	2.883503199	2.883319855	2.882721901	2.881771326	2.880529404	2.879067183	2.877394915	2.875494242	2.873381376	2.871124268	2.868794441	2.866333723	2.863749266	2.861044645	2.858276606	2.855448484	2.852533579	2.849555969	2.846505404	2.843442202	2.840368986	2.837258577	2.834093332	2.8309021	2.82775712	2.824633837	2.821514845	2.818392754	2.815315485	2.812288046	2.809268713	2.80623436	8.874897003
3.128364801	3.125073433	3.121754885	3.118452072	3.115189791	3.111975908	3.108801603	3.105694771	3.102631569	3.099660158	3.09677124	3.093997955	3.091346741	3.088798761	3.086391687	3.084115267	3.081980944	3.080036163	3.078296661	3.076767683	3.07541275	3.07424283	3.073224306	3.072370291	3.071644545	3.070997953	3.070433617	3.06992507	3.069422722	3.068873644	3.068145752	3.06715703	3.06582284	3.064081192	3.061966658	3.059489012	3.056723356	3.05368042	3.050412178	3.046998024	3.043531656	3.040064096	3.036605597	3.033192635	3.02997303	3.027073145	3.024567366	3.022470474	3.020761251	3.019579649	3.019059896	3.019301653	3.020333052	3.022108316	3.024548292	3.02752018	3.030967474	3.034861803	3.039229631	3.044042587	3.0492239	3.054682732	3.060205221	3.06558919	3.070636034	3.075176001	3.079058409	3.082137823	3.084370375	3.085798264	3.086491585	3.086485624	3.085868597	3.084720373	3.083131075	3.081152678	3.078807116	3.076140642	3.073176384	3.06996727	3.066533327	3.062888145	3.059088707	3.0551579	3.051091194	3.046880007	3.04252243	3.038051844	3.03349185	3.028872728	3.024243116	3.019621611	3.015008211	3.0103333	3.005658865	3.001033068	2.996497393	2.992045164	2.987647295	2.983291388	8.90607357
3.092045546	3.088707209	3.085316896	3.081882238	3.078445435	3.075024843	3.071641922	3.068255186	3.06486249	3.061523676	3.058247328	3.055002928	3.051836014	3.04875493	3.045789003	3.042908907	3.040142298	3.037524223	3.035066605	3.032738447	3.030510902	3.028416395	3.026460648	3.024611712	3.022846222	3.021179914	3.019567251	3.017986536	3.016364336	3.014699697	3.012907028	3.010966539	3.008794069	3.006364822	3.003664017	3.000741959	2.997631788	2.994379282	2.990996122	2.98757267	2.984158754	2.980728149	2.977244616	2.973792791	2.970539331	2.967614412	2.965002298	2.962673187	2.96067524	2.959090948	2.95800662	2.957462311	2.957454681	2.957965136	2.958969831	2.960407257	2.962249041	2.964429855	2.966934443	2.969716311	2.972751617	2.975938082	2.979162216	2.982293844	2.985202789	2.987751007	2.989795685	2.991242409	2.992083311	2.992357016	2.992132187	2.991487503	2.990492582	2.989167452	2.987516403	2.985527992	2.98328805	2.980855942	2.978283644	2.975600004	2.972750902	2.969784021	2.966701508	2.963494539	2.960180521	2.956789732	2.953398466	2.94997716	2.946487188	2.942954302	2.939350128	2.935741425	2.932158709	2.928627014	2.925135612	2.921660185	2.918272018	2.914902925	2.9115448	2.908138275	8.915750504
3.154171228	3.150563002	3.146897554	3.143172503	3.139410257	3.135657549	3.131982803	3.128403425	3.124840498	3.121284485	3.117771149	3.114348173	3.111002684	3.107698679	3.104479074	3.101384401	3.098479986	3.095777273	3.093190908	3.090696096	3.088308334	3.086072922	3.084025145	3.082105875	3.080251694	3.07845664	3.07670784	3.075028181	3.073341608	3.071594238	3.069693804	3.067615509	3.065315008	3.062776327	3.059941053	3.056834936	3.053513765	3.050043821	3.046466589	3.042837381	3.039185286	3.035520554	3.031834602	3.028156996	3.024657011	3.02146697	3.018633842	3.016138315	3.013975143	3.012266397	3.011064768	3.010408401	3.010312319	3.010793686	3.011787176	3.013209343	3.015033007	3.017228365	3.019714594	3.022484779	3.025457144	3.028603315	3.03178668	3.03487134	3.037725449	3.040151596	3.042040586	3.04333663	3.044033051	3.044164658	3.043757439	3.042887926	3.041677237	3.040144682	3.038297653	3.03613019	3.033681154	3.031018972	3.028203726	3.025256872	3.022169113	3.018944979	3.01559329	3.012143135	3.00856781	3.004895449	3.001170397	2.997426987	2.99369359	2.989910841	2.986075163	2.982176542	2.978268623	2.974416733	2.970599413	2.966819763	2.963106871	2.959461927	2.955827713	2.952121019	8.927780151
2.958559036	2.955519676	2.952453613	2.949339867	2.946219683	2.943122625	2.940050125	2.937002182	2.933964014	2.930932045	2.927926064	2.924968004	2.922083139	2.919275522	2.916535139	2.91383934	2.911247015	2.908791542	2.906470537	2.904266357	2.902163506	2.900135994	2.898204803	2.89634037	2.894544601	2.892818213	2.891170502	2.889569521	2.887952566	2.886299849	2.884512901	2.88257885	2.880486727	2.878206015	2.87575984	2.873154879	2.870401144	2.867542982	2.864583015	2.861608505	2.858657122	2.855680227	2.85265851	2.849681139	2.846906662	2.844413042	2.842161179	2.840126276	2.83833313	2.836898565	2.83590126	2.83534503	2.835249662	2.835574865	2.836277008	2.83731842	2.838658333	2.840283632	2.842197418	2.844402075	2.846826553	2.849381685	2.851951838	2.854423761	2.85669136	2.858649015	2.860234499	2.861354828	2.861982107	2.862133026	2.861856222	2.86120677	2.860211134	2.85892415	2.857379913	2.855642319	2.85370326	2.851575136	2.849303484	2.84689641	2.844371796	2.841723204	2.838994741	2.836207628	2.833361626	2.830447912	2.827465296	2.824416161	2.821327209	2.818207741	2.815081358	2.811978102	2.808899641	2.80584693	2.802818298	2.799806833	2.796822309	2.793873549	2.790943146	2.78803134	9.000329018
3.095700264	3.092703104	3.089603186	3.086461306	3.083385706	3.080442429	3.077603102	3.074774027	3.071877241	3.068902731	3.065921068	3.063035727	3.06029439	3.057727575	3.055295229	3.052915812	3.050579071	3.048272371	3.046058416	3.044018984	3.042177916	3.040537834	3.039003134	3.037556887	3.036152601	3.034786224	3.03344655	3.032149553	3.030907393	3.029645205	3.028288603	3.026728868	3.024881124	3.022740126	3.020335913	3.017750025	3.014995337	3.012089729	3.009069204	3.005981207	3.002833605	2.999633074	2.996423006	2.993277311	2.990344286	2.987728834	2.98540616	2.983346701	2.98157692	2.98019433	2.979311705	2.978970289	2.979218483	2.980021715	2.981264114	2.982895851	2.984838724	2.987135172	2.989762306	2.992728472	2.995981932	2.999392271	3.002834558	3.006103516	3.009101152	3.01174283	3.013932228	3.015599966	3.016671419	3.017152786	3.017094851	3.016547918	3.015607595	3.014316797	3.012737274	3.010881424	3.008785486	3.006439924	3.003870964	3.001116037	2.998214483	2.995217562	2.992129087	2.988952398	2.985666275	2.982232332	2.978672266	2.975031137	2.971377373	2.967743635	2.964093208	2.96044445	2.956757307	2.953028917	2.949319839	2.945662737	2.942087173	2.938564301	2.935056925	2.931564331	9.008718491
2.874803305	2.871944427	2.869070768	2.866206408	2.863378286	2.860576391	2.857807159	2.855046988	2.852273703	2.849507093	2.846795082	2.844158411	2.841617346	2.839136839	2.836729288	2.834388733	2.832111597	2.82991147	2.827827454	2.825906754	2.824122667	2.822436094	2.820814848	2.819251299	2.817750931	2.816313505	2.814935684	2.813637495	2.812332153	2.810982704	2.80953002	2.807925463	2.806151152	2.804182053	2.802050591	2.799781799	2.797348976	2.794771194	2.79207325	2.789321899	2.786594391	2.783866644	2.781093597	2.778326273	2.775716543	2.773379326	2.771294355	2.769372225	2.767650843	2.76626873	2.765321493	2.764834404	2.764790773	2.765166521	2.765874147	2.766887665	2.768207788	2.769839525	2.77176857	2.773957014	2.776375532	2.778926611	2.781499863	2.783990622	2.786304235	2.7883389	2.79000926	2.791255713	2.792038679	2.792351007	2.792196512	2.791648626	2.790779829	2.789635897	2.788273573	2.786692381	2.784915924	2.78294754	2.780799866	2.778501749	2.776075125	2.773545504	2.770968676	2.768340826	2.765612602	2.762761831	2.759797812	2.75677228	2.753729582	2.750674963	2.747634888	2.744607925	2.741562128	2.738494635	2.735422134	2.732379198	2.729398966	2.726470709	2.723562479	2.720655441	9.055049896
2.957955599	2.954863787	2.951770782	2.948660851	2.945538521	2.942425966	2.939320564	2.936207533	2.933146238	2.930158377	2.927219152	2.924327135	2.921470642	2.918704987	2.916022062	2.913403511	2.910880089	2.908513069	2.906291723	2.904222488	2.902265549	2.900416613	2.898654699	2.896989584	2.895395994	2.893882751	2.892414808	2.890969038	2.889516592	2.888002396	2.886359215	2.88454628	2.882514954	2.880271673	2.877815247	2.875178337	2.872360945	2.869403124	2.866369247	2.863301039	2.860245466	2.857144117	2.853976965	2.850841284	2.847916842	2.845345259	2.843089342	2.84104991	2.839248419	2.837837934	2.836925745	2.836524248	2.836619616	2.837196589	2.838221788	2.839620829	2.841351509	2.843396187	2.845756531	2.848395109	2.851249695	2.854253769	2.857306719	2.860251665	2.862949371	2.865261316	2.867089033	2.868373156	2.869121552	2.869372129	2.869160891	2.868555307	2.867595434	2.866320848	2.864769697	2.862955093	2.860939741	2.858748674	2.856399775	2.853892326	2.851253748	2.848525286	2.845677137	2.842728615	2.839707613	2.836645842	2.833519936	2.830338717	2.827121019	2.823866606	2.820596695	2.817335129	2.814100981	2.810899019	2.807700396	2.804519653	2.80139184	2.798310041	2.79523468	2.792167425	9.066716194
2.955006838	2.952189684	2.949393988	2.946585417	2.943734169	2.940858126	2.937945604	2.935046434	2.932170153	2.92935276	2.926588297	2.923859596	2.921147108	2.918447733	2.915790796	2.91321969	2.910756111	2.908448935	2.906249285	2.904163599	2.902142763	2.900183439	2.898316145	2.896536589	2.894854784	2.893251181	2.891699553	2.890189886	2.888614416	2.886968374	2.885217905	2.883336782	2.88129878	2.879068136	2.876678467	2.874131918	2.871403933	2.868519068	2.86551857	2.862503767	2.859526396	2.856572151	2.853605509	2.850652695	2.847851992	2.845295668	2.8429811	2.840885162	2.839040756	2.837575197	2.836535692	2.83591342	2.835715294	2.835915327	2.836482286	2.837361336	2.838554382	2.840065718	2.841850042	2.8438797	2.846078157	2.848366976	2.850688934	2.852921247	2.854993105	2.856771469	2.858165741	2.859087706	2.859507799	2.859484673	2.859051466	2.858270645	2.857177019	2.85581708	2.854239464	2.852412462	2.850353003	2.848112822	2.845738411	2.84327507	2.840701818	2.838011742	2.835249186	2.832401991	2.829469681	2.826459885	2.823386192	2.820273638	2.817166328	2.814032793	2.810844183	2.807634354	2.804450274	2.801309586	2.798193932	2.795098543	2.79202652	2.788994551	2.785969973	2.782954454	9.085598946
2.87311101	2.87046504	2.867794037	2.865092516	2.862345934	2.859564066	2.85679841	2.854062796	2.851364136	2.848662615	2.845971107	2.843316317	2.840687513	2.83807683	2.835528612	2.833046913	2.830668211	2.828369856	2.826159239	2.824040174	2.822034121	2.820114851	2.818280458	2.816543341	2.814861536	2.813230753	2.811619997	2.810026169	2.808465242	2.806906462	2.805275679	2.803516388	2.801558733	2.799405813	2.79706955	2.79457283	2.791952848	2.789199114	2.786331892	2.783411741	2.780493736	2.777598619	2.774721861	2.771888733	2.769156694	2.766618729	2.764309645	2.762214661	2.760326147	2.758710146	2.757466316	2.756653547	2.756287336	2.756355047	2.756798744	2.757532358	2.75850296	2.759682655	2.761091948	2.762763262	2.764689684	2.766793251	2.768959284	2.771055222	2.772979498	2.774594307	2.775820971	2.776631117	2.777043581	2.77706933	2.776717424	2.775997877	2.774906397	2.773490191	2.771826029	2.769960403	2.767941713	2.765796423	2.763527155	2.761102915	2.758497953	2.755745649	2.752900362	2.749993324	2.74705863	2.744073629	2.741002321	2.737819433	2.734541655	2.731212616	2.727876663	2.724549294	2.721253395	2.717984438	2.714698076	2.711374998	2.70804882	2.704790115	2.70159173	2.69844532	9.100276947
3.201050043	3.197834969	3.194604874	3.191373587	3.188123941	3.184878588	3.181648254	3.178442955	3.175270796	3.172169924	3.169140816	3.166166306	3.163261175	3.160449266	3.157746553	3.155132294	3.152641296	3.150298357	3.148126602	3.146136045	3.144294024	3.142595053	3.141005278	3.139513016	3.138114691	3.136804342	3.135569334	3.134398222	3.133195877	3.131878614	3.130396605	3.128685951	3.126729727	3.124513388	3.12199235	3.119181633	3.1161201	3.11286068	3.10945797	3.105971575	3.102514982	3.099062681	3.095601082	3.092217684	3.089043379	3.086179733	3.083662987	3.081461191	3.079653978	3.078321457	3.077553034	3.0773983	3.077892303	3.078999758	3.080663681	3.082821608	3.085403204	3.088396788	3.09173131	3.095419884	3.099412203	3.103621721	3.107877016	3.111967802	3.115746498	3.119062424	3.121782541	3.123832464	3.125186682	3.125838518	3.125856638	3.12532115	3.124325752	3.122895479	3.121102333	3.118980408	3.116524935	3.113798857	3.11083889	3.107698679	3.104370832	3.100905657	3.097305059	3.09355092	3.089692831	3.085735559	3.081698656	3.077569246	3.073383331	3.069148064	3.064896345	3.060652971	3.056394577	3.052143097	3.047932386	3.043781281	3.03965497	3.035587549	3.03159833	3.027671814	9.171075821
2.992052317	2.989110947	2.986128569	2.983088732	2.980042219	2.977010489	2.974016428	2.971043825	2.968108177	2.965207815	2.962353706	2.959512949	2.956714392	2.954007149	2.951371193	2.948830843	2.946416855	2.944103479	2.941907167	2.939820051	2.937850714	2.936006308	2.934252977	2.932600737	2.931036234	2.929537773	2.92811203	2.926712275	2.925321579	2.923883438	2.922314882	2.920558691	2.918595552	2.916432142	2.91403985	2.911443949	2.908617735	2.905641317	2.902552843	2.899416924	2.896282196	2.893155098	2.889996767	2.886865616	2.883872032	2.881145477	2.878723145	2.876555204	2.87464118	2.873074293	2.871974945	2.871368408	2.871263266	2.871663332	2.872525454	2.873764038	2.875308275	2.877136946	2.879266024	2.881698608	2.884397507	2.887283564	2.890257597	2.893147707	2.895789385	2.898044825	2.899817467	2.901077986	2.901808977	2.902019262	2.901779175	2.901110888	2.900034666	2.898603678	2.896892548	2.894932747	2.892724752	2.890307188	2.887729883	2.884987593	2.88209343	2.879072189	2.875934839	2.87268424	2.869371176	2.866001844	2.862525702	2.858967543	2.855332613	2.851694107	2.848038435	2.844338179	2.840653181	2.836984396	2.833356857	2.829730988	2.826131105	2.822587013	2.819066048	2.815566063	9.172988892
3.042620897	3.0390203	3.035434961	3.031830072	3.028214455	3.024600744	3.020994186	3.017408371	3.013847589	3.010349989	3.006935835	3.003558874	3.000208855	2.996908903	2.993679047	2.990566969	2.987559557	2.984678984	2.981964827	2.979383707	2.9769032	2.974513292	2.972211838	2.97004056	2.967982054	2.966022491	2.964139938	2.962290764	2.960456133	2.958557367	2.956521273	2.954325914	2.951942444	2.949383736	2.946627855	2.943688631	2.940535545	2.937181234	2.933667898	2.930139542	2.926683187	2.923279524	2.919870377	2.9164536	2.913151503	2.910107374	2.90734601	2.904843569	2.902648211	2.900864363	2.899544954	2.898719788	2.89835906	2.898481131	2.899035692	2.899955034	2.901242495	2.902842283	2.904757738	2.906937361	2.909353495	2.91194129	2.914572001	2.917114258	2.919439554	2.921443224	2.923033714	2.924100161	2.924641371	2.924664736	2.924194336	2.923332453	2.922112703	2.920584917	2.918823957	2.916802645	2.914562464	2.91209507	2.909472704	2.906715155	2.903828382	2.90083766	2.897732496	2.894534826	2.891247749	2.887867689	2.884407759	2.880854607	2.877272367	2.873691797	2.870095491	2.866475344	2.862817049	2.859170914	2.855541945	2.85193944	2.848370552	2.844875097	2.841415644	2.837982178	9.19345665
3.120795488	3.11751914	3.114185333	3.110856771	3.107535601	3.104269028	3.101041555	3.097870111	3.094694138	3.091534853	3.088413954	3.085385561	3.082482576	3.079727411	3.077043772	3.074454308	3.071953535	3.069561958	3.067345858	3.065321207	3.063469887	3.061795473	3.060254335	3.058834076	3.057480812	3.056175947	3.054911613	3.053718805	3.052598953	3.051434278	3.050118685	3.048566818	3.046686172	3.044505358	3.042039156	3.039307356	3.036367655	3.033221006	3.029921293	3.026522875	3.023066521	3.019619703	3.016163826	3.012762785	3.009537935	3.006601334	3.004047155	3.001834869	2.999946594	2.998487473	2.997573137	2.997309446	2.997737646	2.998826981	3.000421524	3.002466202	3.004881859	3.007633924	3.010760546	3.014237642	3.018034935	3.022031784	3.026089907	3.030054331	3.033721924	3.036917925	3.039566755	3.041589737	3.042948961	3.043657064	3.043745041	3.04329133	3.04233861	3.040979147	3.039229393	3.037163973	3.034820557	3.032218933	3.029399872	3.026367426	3.023133516	3.019735098	3.016213417	3.012604713	3.008888006	3.005044937	3.001065016	2.996977091	2.992824554	2.98862052	2.984408617	2.980179548	2.975979805	2.971759796	2.967515945	2.963306665	2.95914197	2.955089808	2.95109725	2.947154999	9.20268631
2.925058126	2.922542572	2.91999507	2.91740799	2.914807558	2.912198305	2.9096241	2.907073021	2.904544592	2.90203166	2.899526358	2.897045135	2.89461422	2.892233849	2.889929056	2.887721777	2.885596037	2.88356328	2.881619215	2.879770041	2.878029585	2.876395464	2.874888182	2.873477221	2.872112513	2.870798349	2.869544268	2.868314505	2.867079735	2.865780592	2.864406824	2.862916946	2.861223936	2.85929513	2.857149839	2.854799509	2.852267981	2.849584341	2.846789598	2.843971491	2.841177702	2.838399887	2.835582018	2.832716703	2.829934359	2.827406168	2.825213194	2.823303938	2.821634293	2.820271492	2.819292784	2.818767786	2.818688393	2.819046736	2.819844961	2.821003675	2.822503328	2.824276209	2.826295614	2.828572512	2.831080437	2.833753347	2.836486101	2.839167833	2.84166503	2.843845606	2.845603228	2.846848726	2.8475492	2.847754717	2.847533226	2.846966028	2.846074104	2.844879389	2.843378782	2.84160614	2.839584589	2.837376356	2.835036516	2.832581758	2.830010176	2.827326059	2.824528933	2.821587563	2.818531036	2.815397978	2.812216043	2.808979273	2.805703163	2.802416801	2.799096107	2.795729876	2.792329073	2.78892684	2.785575867	2.782283068	2.779042006	2.775855064	2.772633553	2.769376755	9.253595352
3.041262627	3.037925959	3.034528494	3.031064987	3.02756381	3.024093866	3.020659208	3.017292976	3.013969421	3.01061368	3.007244825	3.003872871	3.00054574	2.997333765	2.994234085	2.991231203	2.988295317	2.985389948	2.98257184	2.97985673	2.977282286	2.974857092	2.972557068	2.970374346	2.968261719	2.966184378	2.964120865	2.962105989	2.960124969	2.958179235	2.956192255	2.954068422	2.951739073	2.94913125	2.946292877	2.943267822	2.940099716	2.936841726	2.933473349	2.930022001	2.926566124	2.923146486	2.919762373	2.916394949	2.913118362	2.910053492	2.907271385	2.904730558	2.90243721	2.900450468	2.898836851	2.897679329	2.897012472	2.896841049	2.897088766	2.897683859	2.898565531	2.899695635	2.901059389	2.902674437	2.904545546	2.906622171	2.908797979	2.910936594	2.912871599	2.91450429	2.915742636	2.916540861	2.916877031	2.916763067	2.916196823	2.915242195	2.913938522	2.912307739	2.910409212	2.908273697	2.905953646	2.90343976	2.9007442	2.897886992	2.894878626	2.891767502	2.888547897	2.885273695	2.881929398	2.878483534	2.874936342	2.871256113	2.86753583	2.863800287	2.86008811	2.856361151	2.852580786	2.848777056	2.84497571	2.84119153	2.83744812	2.833807945	2.830228567	2.826675653	9.262623787
3.109177828	3.106432915	3.103610992	3.100696564	3.097766161	3.094816446	3.09187603	3.088922501	3.085963488	3.082995176	3.080049515	3.077095747	3.074172735	3.071270227	3.068402529	3.065609217	3.062924623	3.06036973	3.057935715	3.055565834	3.053262949	3.051076651	3.048997164	3.0470016	3.045069695	3.0432055	3.041403055	3.039657593	3.037880659	3.036042452	3.034102201	3.032030106	3.029780388	3.027329206	3.024661303	3.0218153	3.018795729	3.015636444	3.012406111	3.009142876	3.005870581	3.002568007	2.999284029	2.996056318	2.992999792	2.990160942	2.987556458	2.985221624	2.983189344	2.981545448	2.980306387	2.9795084	2.979193449	2.979385376	2.979992628	2.98091054	2.982077837	2.983514071	2.985241652	2.987243652	2.989424706	2.991701841	2.994008303	2.996259451	2.998329163	3.000080824	3.001408577	3.002278566	3.002701998	3.002694845	3.002250671	3.001366854	3.00014019	2.998642683	2.996905088	2.994936705	2.992773294	2.990451574	2.987975359	2.985368013	2.982590675	2.979695082	2.976720095	2.973683596	2.970600843	2.96739769	2.964095354	2.960723877	2.957294464	2.953854799	2.950388908	2.94691968	2.943455696	2.940006256	2.936577082	2.933151484	2.929749727	2.926423073	2.923148394	2.91985321	9.304886818
