3.046145201	3.04298234	3.039780617	3.03654027	3.033271074	3.030020714	3.026766539	3.023507357	3.020242453	3.016991377	3.013786316	3.010632277	3.007527113	3.004440069	3.001430273	2.99851799	2.995705605	2.992991686	2.990356684	2.98781991	2.985411644	2.98309803	2.980871201	2.978715658	2.976629972	2.974625349	2.972663164	2.970737696	2.968794584	2.966773748	2.964629173	2.962316751	2.959810495	2.957117081	2.954246521	2.951219559	2.948040009	2.944773674	2.941436768	2.938063383	2.934669495	2.931250572	2.927895546	2.924612999	2.921509981	2.918664932	2.916114092	2.913817406	2.911773682	2.910087824	2.908831835	2.908035517	2.907690763	2.907789946	2.908284187	2.909150362	2.910317421	2.911774397	2.913524389	2.915532351	2.917748213	2.920077562	2.922406435	2.924604654	2.92653203	2.928076029	2.929157972	2.929755449	2.929860115	2.929517746	2.928786039	2.927680016	2.926266909	2.924571991	2.922656775	2.920532227	2.918223619	2.915764809	2.913154364	2.910431862	2.907586813	2.904658318	2.901661873	2.898611784	2.895507097	2.892352343	2.889154434	2.885937452	2.882696867	2.879446268	2.876194239	2.872943878	2.869733095	2.866549253	2.863412142	2.860282898	2.857206345	2.854157686	2.851134539	2.848155022	8.770000458
2.90255928	2.899977922	2.897372484	2.894740105	2.892104864	2.889470339	2.886823654	2.884180069	2.881557703	2.878975153	2.876434565	2.873911142	2.87142396	2.868977308	2.866619825	2.86435771	2.862205505	2.860122681	2.858106852	2.856198549	2.854400873	2.852674723	2.851040602	2.849468946	2.847973108	2.846530676	2.845098257	2.84368062	2.842274427	2.84078598	2.839184999	2.837403059	2.835458755	2.833342314	2.831070662	2.828644037	2.826108932	2.82346797	2.820779562	2.818095207	2.815401316	2.812656403	2.80987525	2.807169199	2.804645538	2.802383661	2.800369978	2.79856801	2.796999693	2.795741796	2.794879198	2.794427156	2.794378281	2.794714928	2.795413256	2.796445131	2.797768831	2.799382925	2.801263809	2.803383112	2.805680275	2.808101416	2.810513258	2.812792778	2.814828873	2.816516638	2.817792654	2.818605423	2.818975449	2.818925858	2.818506479	2.817774534	2.816777945	2.815536499	2.814047575	2.812366486	2.810513496	2.808496237	2.806357384	2.80413413	2.801836729	2.799432993	2.796942949	2.794388056	2.791769266	2.789106369	2.786411285	2.783688545	2.780939817	2.778187513	2.775454521	2.772701263	2.769931078	2.767190695	2.764504194	2.761868477	2.759273529	2.756679773	2.754085302	2.751463175	8.800000191
3.34810257	3.344372988	3.340583801	3.336793661	3.332963705	3.329141855	3.325369596	3.321592569	3.317857504	3.314100027	3.310366869	3.306667089	3.303062439	3.299523354	3.296139956	3.292828321	3.28962779	3.28655076	3.283588409	3.280800819	3.278129578	3.275564909	3.273156404	3.270850182	3.268643618	3.266452551	3.264280319	3.26216507	3.260079145	3.257989645	3.255739927	3.253235817	3.250485659	3.247496843	3.244264841	3.240795374	3.237089872	3.23330307	3.229464293	3.225595474	3.221701622	3.217746019	3.213803291	3.209946394	3.206309319	3.20301342	3.200069666	3.197463036	3.195140839	3.193228006	3.191862822	3.191076279	3.190895796	3.191234827	3.192081213	3.193339348	3.19496417	3.196947098	3.199247599	3.201813698	3.204632521	3.207607031	3.210624456	3.213451147	3.215960264	3.218021393	3.21954751	3.220477104	3.22084713	3.220700502	3.220067978	3.219022036	3.21760726	3.215811014	3.213680983	3.211280584	3.208699465	3.20599246	3.203118563	3.200058699	3.196838379	3.193480253	3.190024614	3.186517	3.182940245	3.179280519	3.175545692	3.171779633	3.167984724	3.164137125	3.16025424	3.156398058	3.152559042	3.148736954	3.144956589	3.141182184	3.137475967	3.133785009	3.130144119	3.126522303	8.81000042
3.148820877	3.145865679	3.142853498	3.139838457	3.136788607	3.133722305	3.13067317	3.127656221	3.124662161	3.121674776	3.118713617	3.115832567	3.112994194	3.110211372	3.107477903	3.104846954	3.102357149	3.099963188	3.097688675	3.095553398	3.093566895	3.091677904	3.089868784	3.088146925	3.086532593	3.084990263	3.083477736	3.081971169	3.080423117	3.07879281	3.077031374	3.075064898	3.072912216	3.070490122	3.067821741	3.064949036	3.061859846	3.058620214	3.055302382	3.051964521	3.048601866	3.045189142	3.041812897	3.038542509	3.035474777	3.032691956	3.030177116	3.027958632	3.026075363	3.024585724	3.023593903	3.023125887	3.023177862	3.023716927	3.024757147	3.026203871	3.027995348	3.03009963	3.032529116	3.035301208	3.038289309	3.041403055	3.044502974	3.04745841	3.050133944	3.052358389	3.054072142	3.055220604	3.055781603	3.055801153	3.055352449	3.054501534	3.053248644	3.051667213	3.049816847	3.047738314	3.045424223	3.042903662	3.040243149	3.037439108	3.034518003	3.031454802	3.028303862	3.025054932	3.021713495	3.018322945	3.014885664	3.011376619	3.007767916	3.00415802	3.000578642	2.997010231	2.993410349	2.989831924	2.986306906	2.982820511	2.979384184	2.975961924	2.972579241	2.969209671	8.81000042
3.098969221	3.096012115	3.093006849	3.089970827	3.086920738	3.08381629	3.080693483	3.077598572	3.074549913	3.071560144	3.068572283	3.065613508	3.062695265	3.059803009	3.057010889	3.054307699	3.051719666	3.049251556	3.046871185	3.04459548	3.04240036	3.04028964	3.03827405	3.036370993	3.034547567	3.032800674	3.031096697	3.029399872	3.027651072	3.025850296	3.023943186	3.0219028	3.019659758	3.017229319	3.014597893	3.011791945	3.008803606	3.005680084	3.002467871	2.999239206	2.996010542	2.992789984	2.989542007	2.986359358	2.983317614	2.980542421	2.978063583	2.975847244	2.973927736	2.972346306	2.971221209	2.970579863	2.970392227	2.970646858	2.971293449	2.972284555	2.973605156	2.97523427	2.977194786	2.979420424	2.981859446	2.98440671	2.986918211	2.989300489	2.9914217	2.993199587	2.994540215	2.99537158	2.995693207	2.995527983	2.994940519	2.993989706	2.992718458	2.991186142	2.989398003	2.987402678	2.985191345	2.98278141	2.980215073	2.977523088	2.974726915	2.971834183	2.968877077	2.965866804	2.962777138	2.9596138	2.95640111	2.953162432	2.949889421	2.946593285	2.943308115	2.940034866	2.93675065	2.933479309	2.930245399	2.927035093	2.92386055	2.92073822	2.917666674	2.914611101	8.829999924
2.849434137	2.846697569	2.843917847	2.841114044	2.838328123	2.835567236	2.832853079	2.830167055	2.827491045	2.824831009	2.822208643	2.819623947	2.81711936	2.814684629	2.812335968	2.810086966	2.807925463	2.805860519	2.803890228	2.802030802	2.800290108	2.798662186	2.797137022	2.795679808	2.794301033	2.792971373	2.791659355	2.79037571	2.789078951	2.787727356	2.786257505	2.784619093	2.782807589	2.780792952	2.778564692	2.776168585	2.773639679	2.771010637	2.768334389	2.765636444	2.762937307	2.760198593	2.757423639	2.7546947	2.752151251	2.749907732	2.747937441	2.746210337	2.744732618	2.743596315	2.742874861	2.742615938	2.742831469	2.743468523	2.74448514	2.745839357	2.747535706	2.749554396	2.751834154	2.754368067	2.75711441	2.760009766	2.762926102	2.765673399	2.768132448	2.770199537	2.771824121	2.772954226	2.773568392	2.77372098	2.773476839	2.772870302	2.771945	2.770718336	2.76924777	2.767558336	2.765672445	2.763629913	2.761469126	2.759192705	2.756815672	2.754323244	2.751737833	2.749058723	2.746320009	2.743541956	2.740720987	2.737856627	2.734961748	2.732064009	2.729166746	2.726265669	2.723368883	2.720507622	2.71769166	2.7149055	2.71214962	2.709439039	2.706764936	2.704090357	8.829999924
3.044111967	3.041321993	3.038487434	3.03558445	3.032673597	3.029735565	3.026813507	3.02389884	3.020964861	3.018024445	3.01508832	3.012171984	3.009297609	3.006459475	3.003656626	3.000921249	2.998234749	2.995621443	2.993069887	2.990610123	2.988227129	2.98591876	2.983671904	2.981509924	2.979384661	2.977283478	2.97520709	2.973163605	2.971137762	2.969044447	2.96686101	2.964539289	2.962068796	2.959448576	2.956677198	2.953776598	2.950751543	2.947627068	2.944442511	2.941254616	2.938112259	2.934990883	2.931857824	2.928749084	2.925766945	2.923031092	2.920554161	2.918303728	2.916258812	2.914489746	2.913053751	2.911964417	2.911249876	2.910907745	2.910910606	2.911206961	2.911787987	2.912644148	2.913755178	2.91510129	2.916615486	2.918217897	2.919814825	2.921308517	2.92257309	2.923544645	2.924147844	2.924354553	2.92416501	2.923618317	2.92275238	2.921579599	2.920132637	2.918485641	2.916659594	2.914647341	2.912456512	2.910122871	2.907661438	2.905106783	2.902473211	2.899789572	2.897032976	2.89421773	2.891325951	2.888385057	2.885424852	2.882441282	2.879460573	2.876448631	2.873437643	2.870427132	2.867424965	2.864460945	2.861521721	2.85862422	2.85575223	2.852899551	2.85008502	2.847289801	8.829999924
3.050235033	3.047099113	3.043938637	3.040771484	3.037582397	3.034427404	3.031298876	3.02823472	3.025201082	3.022184372	3.019194365	3.016274214	3.013425112	3.0106709	3.008005857	3.005452394	3.003039598	3.000753164	2.998568773	2.99650383	2.994567871	2.992750168	2.991039515	2.989426613	2.987862349	2.986352921	2.984912634	2.98347497	2.982025385	2.980477333	2.9787848	2.976912498	2.974820375	2.972518921	2.970001221	2.967274427	2.964381456	2.961369753	2.958291292	2.955180883	2.952026606	2.948834658	2.945602417	2.942445755	2.939514875	2.936894178	2.934601068	2.932596207	2.930873871	2.929562569	2.928717852	2.928395033	2.928584099	2.929273367	2.930420876	2.931939363	2.933802605	2.936000824	2.938541651	2.941378832	2.944425821	2.947596788	2.950747728	2.953728437	2.956413984	2.958685637	2.960453987	2.96165204	2.962290525	2.962439775	2.962107658	2.961350679	2.960207701	2.958766699	2.957063437	2.955120802	2.952962875	2.95062542	2.948145866	2.945533514	2.942767382	2.939865112	2.936873436	2.933811903	2.930687904	2.927501917	2.924270391	2.920992613	2.91771102	2.914397001	2.911062956	2.907721758	2.904411554	2.901135445	2.897912979	2.894737959	2.891602755	2.888481379	2.885359764	2.88226676	8.840000153
3.189843416	3.186677694	3.183437109	3.180200815	3.17696476	3.173695326	3.170390844	3.167121172	3.163902283	3.160700798	3.157507658	3.154334307	3.151246309	3.148237944	3.145334959	3.142506838	3.139770269	3.137115717	3.13461566	3.132263422	3.130023956	3.127895594	3.125874281	3.123955011	3.122123718	3.120352983	3.118620634	3.116901398	3.115130186	3.113258123	3.111251593	3.10909009	3.10674262	3.104139328	3.101276636	3.098178148	3.094893456	3.09148407	3.087983847	3.084433317	3.080875158	3.077299356	3.07375598	3.07031703	3.06705308	3.064081907	3.061438322	3.059118271	3.057144165	3.055566788	3.054498672	3.0539639	3.053944588	3.054450274	3.055428267	3.056823015	3.05856514	3.060671568	3.063105583	3.065802336	3.068698645	3.07171154	3.074708223	3.077567339	3.080128431	3.082279921	3.083886385	3.084896803	3.085342407	3.085255623	3.084692955	3.083716631	3.082368612	3.080705881	3.078797102	3.076642275	3.074263811	3.07165432	3.068877459	3.065987349	3.06295085	3.059815168	3.056583643	3.053261757	3.049822569	3.046312571	3.042785883	3.039200783	3.035562277	3.031882048	3.028184652	3.024492264	3.020792246	3.017139196	3.013519526	3.009946108	3.006403923	3.002881765	2.999382019	2.995890379	8.850000381
3.112078428	3.109126806	3.106133699	3.103159666	3.100193024	3.097236872	3.094256639	3.091311455	3.088383436	3.085500002	3.082671881	3.079891205	3.077156782	3.07449317	3.071925879	3.069482565	3.067134142	3.064908266	3.062850237	3.060932159	3.059126854	3.057411432	3.055817842	3.054332733	3.052908659	3.051527977	3.050200224	3.048917055	3.047610521	3.046193123	3.04462266	3.04282856	3.040783882	3.03849721	3.035961866	3.033217669	3.030271292	3.027191162	3.024031878	3.020823717	3.017569304	3.014282227	3.010984421	3.007757902	3.004732847	3.00203681	2.999702454	2.997683287	2.995964766	2.994659662	2.993875504	2.993629217	2.993925095	2.994748354	2.996033907	2.997755766	2.999821901	3.002217531	3.004936457	3.007924795	3.011168242	3.014529467	3.017876387	3.021054029	3.023881197	3.026270151	3.028119326	3.029407501	3.030115128	3.030286789	3.02995801	3.029199839	3.028057814	3.026594162	3.024842262	3.022830009	3.020595551	3.018190384	3.015631676	3.012939453	3.010106802	3.007141829	3.004082918	3.000904799	2.997643471	2.994332075	2.990997076	2.987598419	2.984142303	2.980669737	2.977174759	2.973668337	2.970164299	2.96672225	2.96333766	2.95998764	2.956630945	2.953314066	2.95003891	2.946789503	8.859999657
3.060204268	3.057024717	3.053817034	3.050622702	3.047427416	3.044178724	3.040892363	3.037647486	3.034454346	3.031275034	3.028092623	3.024939775	3.021853685	3.018815041	3.015818357	3.012903452	3.010119677	3.007440805	3.004853487	3.002356529	2.999958754	2.997655869	2.995440722	2.993280411	2.991188049	2.989159346	2.987200022	2.985279799	2.983336687	2.981288671	2.979136229	2.976835966	2.974359512	2.971730232	2.968946695	2.966040611	2.962967634	2.959779739	2.956521749	2.953263044	2.9500103	2.946748734	2.943466425	2.940258026	2.93723774	2.934510231	2.932049751	2.929787397	2.927755594	2.926053286	2.924783945	2.923958063	2.923574448	2.923614502	2.92399478	2.924692154	2.925705671	2.927010775	2.928637505	2.930505514	2.932561159	2.93471694	2.936873436	2.938900709	2.94066453	2.94207263	2.943074226	2.943629026	2.943700075	2.943353653	2.942628145	2.941561937	2.940190077	2.938572645	2.93672657	2.934699774	2.932479143	2.930103302	2.927610636	2.92499423	2.922270536	2.91946435	2.916592836	2.91366744	2.910669565	2.907622099	2.904537201	2.90140748	2.898244143	2.89507103	2.891904116	2.888768911	2.885637522	2.882516623	2.879416227	2.87635231	2.873350382	2.870368719	2.867417097	2.864495993	8.880000114
3.095767975	3.09304142	3.090272903	3.087446451	3.084595919	3.081723213	3.078892708	3.076090813	3.073293686	3.070493937	3.067725182	3.064984083	3.062302828	3.059684992	3.057160378	3.054725885	3.052383423	3.05011487	3.047981501	3.046004534	3.044139862	3.042401552	3.04073596	3.039170027	3.037677765	3.036193132	3.034745932	3.033348083	3.031953573	3.030496359	3.028894663	3.027084589	3.025046349	3.022735596	3.020202637	3.017472267	3.014562607	3.011517763	3.008411169	3.005280733	3.002116442	2.99889946	2.995654345	2.992493391	2.98955512	2.986926317	2.984616518	2.982570887	2.980818748	2.979465485	2.978613615	2.97828126	2.978451014	2.979104757	2.980240822	2.981779099	2.983648062	2.985827446	2.988283157	2.991018295	2.993987322	2.997104645	3.000207186	3.003156662	3.005786657	3.007956505	3.009646654	3.01077199	3.011331797	3.01137948	3.010966063	3.010192156	3.009055138	3.007594347	3.005856514	3.003869295	3.001653671	2.999231577	2.996664047	2.99399662	2.991203308	2.988272429	2.98521924	2.982083559	2.978871584	2.975604296	2.972259521	2.968886375	2.96546936	2.962028742	2.95856452	2.955091238	2.951647997	2.948247194	2.944905043	2.941591024	2.938296556	2.935010195	2.931764364	2.928510904	8.890000343
3.143954277	3.14064312	3.137299776	3.133940458	3.130565643	3.127206087	3.123871803	3.1205585	3.117267847	3.114015579	3.110802412	3.10765934	3.10455513	3.101554155	3.098640442	3.095851183	3.093166351	3.090589285	3.088138819	3.085841417	3.083681822	3.081642866	3.07973671	3.07793045	3.076192856	3.074504137	3.072889328	3.071324587	3.069750547	3.06806159	3.066205978	3.064139366	3.061866045	3.059360743	3.056600571	3.053641081	3.050534248	3.047264338	3.043877602	3.040398359	3.036911249	3.033429146	3.029968977	3.026621819	3.023472548	3.02063942	3.018120766	3.015903711	3.014019012	3.012542963	3.011605501	3.011248827	3.011453867	3.01222682	3.013482809	3.015155077	3.017206907	3.019627333	3.022418737	3.025561571	3.028983355	3.032544374	3.036119461	3.039536238	3.042649031	3.045302391	3.047364235	3.048820257	3.049682856	3.049972534	3.049716711	3.048966169	3.047798872	3.046317339	3.044523239	3.042460442	3.040144682	3.037626982	3.034943342	3.032095194	3.029093981	3.025928497	3.022633314	3.01925087	3.015824556	3.012334108	3.008756876	3.005103827	3.001407623	2.997666597	2.993905306	2.990147829	2.986418962	2.982743502	2.979112864	2.975517273	2.971946716	2.968404055	2.964896441	2.961428404	8.890000343
3.215097427	3.212105513	3.209091902	3.20604825	3.202967405	3.199853659	3.196743727	3.193662405	3.190607786	3.18756938	3.184581041	3.181598663	3.178679466	3.17585206	3.173133612	3.170468092	3.167886972	3.165414095	3.163067579	3.160863161	3.158783197	3.156821251	3.154968023	3.153188705	3.151490927	3.149868965	3.148288727	3.146776915	3.145229101	3.143605947	3.141816139	3.139829636	3.137597084	3.135118484	3.132381201	3.129458189	3.126339197	3.123052597	3.119616747	3.116112947	3.112624884	3.109157562	3.105725288	3.102357626	3.099150896	3.096211433	3.093597651	3.091318369	3.089348793	3.087761641	3.086662292	3.086112976	3.086121559	3.086694002	3.087732553	3.089199781	3.09101367	3.093191147	3.095716238	3.098528624	3.101592779	3.104787827	3.107996941	3.111042738	3.113785982	3.116089106	3.117841005	3.118982553	3.119529009	3.119524002	3.11900115	3.118028641	3.116677523	3.115006208	3.113029242	3.110785246	3.108322144	3.105647802	3.102790594	3.099751711	3.096604109	3.093348503	3.089993238	3.086521149	3.082963943	3.079358816	3.075657606	3.071907043	3.068098783	3.064273119	3.060432673	3.056566238	3.052701712	3.048886538	3.045118332	3.041363478	3.037600279	3.033908844	3.030283213	3.026664972	8.899999619
2.974730492	2.972214937	2.969651222	2.967060089	2.964453936	2.961791992	2.959066153	2.956383467	2.953696966	2.951042414	2.948371887	2.945697069	2.94306469	2.940467119	2.937917709	2.935455084	2.933036804	2.930687189	2.928437233	2.926280975	2.9241817	2.922147751	2.920199156	2.918341875	2.916567564	2.914807081	2.913063288	2.911352396	2.909599304	2.907787085	2.905864716	2.903832436	2.901678324	2.899368048	2.896859407	2.894191027	2.891370773	2.888453722	2.885481119	2.882505417	2.87958169	2.876703262	2.873818636	2.870920897	2.868089437	2.865472078	2.863142967	2.861073732	2.859233856	2.857690811	2.856497049	2.855670929	2.855197906	2.855066299	2.855283737	2.855816841	2.856629133	2.857742071	2.859091997	2.860635757	2.862319946	2.86406517	2.865873098	2.867592096	2.869106054	2.87033534	2.871196747	2.871632576	2.871642113	2.871209383	2.870433092	2.869361639	2.868067741	2.866575956	2.864864111	2.862963915	2.860871077	2.858605623	2.856206179	2.853722334	2.851199865	2.848594666	2.845918655	2.843150854	2.840280294	2.837345123	2.834367514	2.831374407	2.828348398	2.825299501	2.822284698	2.819270849	2.816220999	2.813149452	2.810099363	2.807108641	2.804151773	2.801231384	2.798336744	2.795441866	8.920000076
2.977376938	2.974451065	2.97150135	2.968568802	2.965640306	2.962750673	2.959833384	2.956954956	2.954154968	2.951403379	2.948640823	2.945934296	2.94329524	2.940762281	2.938317537	2.93598485	2.933777094	2.931657791	2.929649115	2.927803278	2.926088333	2.924478531	2.92294383	2.921501398	2.920157194	2.918870211	2.91761899	2.91642642	2.915187597	2.913851738	2.912353277	2.910686731	2.908818007	2.906702995	2.904400587	2.901932955	2.8992908	2.896497726	2.893618345	2.890752792	2.887862921	2.884891748	2.881896019	2.879026175	2.876410246	2.874069929	2.871989965	2.870179415	2.868646383	2.8674891	2.866817474	2.866696119	2.867070198	2.867875814	2.869133234	2.87081027	2.872855186	2.875230074	2.87795186	2.881024599	2.884328604	2.887738466	2.891125441	2.894383192	2.897330523	2.899814606	2.901794434	2.903233767	2.904097319	2.904414415	2.904283285	2.903777361	2.902876616	2.901635408	2.90016675	2.898475647	2.896577597	2.894469023	2.892218351	2.889830351	2.887303114	2.88467288	2.881966591	2.879166842	2.876259804	2.873303413	2.870334387	2.867319107	2.864238977	2.861166239	2.858108759	2.855026245	2.851935625	2.848910332	2.845948458	2.842999458	2.840095282	2.837247133	2.834392786	2.831494093	8.920000076
3.198925734	3.195378065	3.191784859	3.188232422	3.184733391	3.181254625	3.177838087	3.174495697	3.171210527	3.167995453	3.164814711	3.161697388	3.158723116	3.155879259	3.153186798	3.150610924	3.148154497	3.145884275	3.143850565	3.141951799	3.140195608	3.138571739	3.137144327	3.135885477	3.134693861	3.133522034	3.132397652	3.131310701	3.130201578	3.128997803	3.127575636	3.125860453	3.123816729	3.121451616	3.118827581	3.115909338	3.112689734	3.109297991	3.105812788	3.102337122	3.098825693	3.095225573	3.091573	3.088029861	3.084789991	3.08199811	3.079592705	3.077500582	3.075803041	3.074674845	3.074224472	3.074455976	3.075300217	3.076769829	3.078878164	3.081516504	3.084574461	3.087975502	3.091765165	3.095944405	3.100424767	3.10504365	3.109628916	3.113940954	3.117804289	3.121092796	3.123753548	3.125643492	3.126720667	3.127091169	3.126924515	3.126298904	3.125206709	3.123645544	3.121684074	3.119418859	3.116913557	3.114204407	3.111280441	3.108147621	3.104833841	3.101423264	3.097907782	3.094212294	3.090344667	3.08641696	3.08253932	3.078605652	3.074534655	3.070381165	3.066247702	3.062184572	3.058129072	3.054075241	3.050048828	3.046093941	3.042243958	3.038454294	3.03465867	3.030805588	8.93999958
2.986651182	2.983814955	2.980966806	2.978089094	2.975190878	2.972306013	2.969467878	2.966651201	2.963845015	2.961069107	2.958343267	2.9556458	2.953007936	2.950425148	2.947931051	2.94552803	2.943221092	2.941034079	2.938999891	2.937060118	2.935217857	2.933493376	2.931867361	2.93035984	2.928914785	2.927489281	2.926128149	2.924790621	2.923414946	2.921948433	2.92033124	2.918512583	2.916481256	2.914210081	2.911751509	2.909130335	2.906353951	2.903464079	2.90051651	2.897514582	2.89447093	2.89140892	2.888383865	2.885469437	2.882748365	2.880295992	2.878134727	2.876234055	2.874616861	2.873358727	2.872584581	2.872293711	2.872488737	2.873159409	2.874262571	2.875732183	2.877544403	2.879691362	2.882172346	2.884956121	2.887970209	2.891131163	2.894271851	2.897241592	2.899903536	2.902137041	2.903898954	2.905108213	2.90577817	2.905942917	2.905650854	2.904975176	2.903924227	2.902560472	2.900925875	2.899060488	2.89700675	2.894793272	2.892450333	2.889961481	2.887331009	2.884574175	2.881723166	2.878781319	2.87575841	2.872684479	2.869561434	2.866397142	2.86318469	2.859965324	2.856701136	2.853435278	2.850194931	2.846989393	2.843831778	2.840700388	2.837631226	2.834579468	2.831538439	2.82849884	8.93999958
3.140538454	3.137574434	3.134531736	3.131414175	3.128274679	3.125148058	3.122002602	3.118867159	3.115722895	3.112592697	3.109460115	3.106357574	3.103302717	3.10029006	3.097338676	3.09446907	3.091686249	3.089008331	3.086388588	3.083870888	3.081462145	3.079166651	3.076957464	3.07482028	3.072752953	3.07073617	3.068755388	3.066790819	3.064798117	3.062760115	3.060616732	3.058321238	3.055831909	3.053147554	3.050284624	3.047261	3.04410553	3.040858269	3.037512541	3.034140348	3.03074646	3.027364016	3.024061918	3.020813942	3.017724276	3.0148561	3.012242556	3.009892225	3.007801056	3.006064177	3.004733324	3.003862619	3.003454924	3.003463507	3.003835678	3.004521608	3.005556345	3.006928682	3.00857091	3.01047039	3.012587309	3.014816284	3.017040491	3.019111633	3.020955324	3.022464037	3.023527861	3.024154425	3.024297714	3.02397728	3.023210526	3.022101402	3.020726442	3.019063234	3.017178297	3.015088081	3.012798309	3.010335922	3.007720947	3.005005836	3.002171278	2.999254942	2.996273041	2.99320817	2.990068436	2.98684907	2.98358655	2.980292082	2.976956367	2.973599672	2.970238924	2.966875076	2.963495255	2.960125923	2.956803083	2.953544378	2.950294495	2.947056055	2.943849802	2.940665245	8.93999958
2.942253351	2.939177752	2.936061859	2.93292737	2.929841042	2.926800966	2.923777342	2.92077899	2.917794228	2.914888382	2.91202569	2.909203291	2.906433821	2.903738737	2.90113759	2.898630142	2.896226168	2.893939972	2.891796827	2.8897717	2.887849092	2.886013746	2.884292364	2.88266778	2.881128073	2.879634142	2.878197908	2.8767941	2.875395536	2.873929262	2.87232852	2.870556593	2.868586779	2.86639595	2.864004135	2.861445427	2.858752966	2.855946779	2.853063345	2.850139856	2.847219467	2.844293833	2.841337919	2.83842206	2.8356812	2.833269835	2.831166029	2.829294205	2.827669144	2.826417923	2.825626135	2.825316668	2.825493813	2.826117277	2.827130079	2.828482866	2.830178261	2.832211494	2.834520102	2.837114334	2.839928865	2.84287858	2.845811129	2.848573446	2.851058245	2.853169203	2.854806185	2.855919838	2.856515169	2.856635332	2.856326818	2.855632782	2.85458684	2.853253126	2.851647139	2.849835634	2.847858429	2.845719337	2.843430281	2.840997934	2.838454008	2.835826635	2.833117247	2.830289125	2.827371597	2.824409723	2.821428299	2.81840682	2.815344095	2.812250137	2.809142113	2.806043386	2.802951813	2.799918175	2.796922684	2.793955803	2.791021347	2.78810811	2.785248995	2.782381058	8.949999809
3.027104139	3.023581505	3.020044327	3.01646924	3.012919426	3.009446859	3.006025314	3.002652407	2.999325991	2.996051073	2.992860079	2.989720345	2.986643076	2.983687162	2.980854034	2.978146553	2.975567579	2.973122358	2.97085762	2.968733072	2.966737747	2.964839935	2.96307826	2.96145153	2.959899902	2.958425522	2.957011938	2.955602407	2.954150438	2.952578783	2.950864792	2.948968172	2.946820974	2.944401979	2.941737413	2.938878298	2.935850382	2.932683706	2.929419756	2.926127672	2.922849655	2.919564009	2.91624856	2.913004875	2.909994125	2.907365561	2.905071259	2.903049469	2.901346922	2.900113106	2.899415255	2.899270058	2.899661303	2.900600433	2.90203166	2.903885126	2.906129122	2.908746719	2.911726952	2.915032625	2.918590307	2.922265291	2.925911665	2.929356813	2.932438135	2.935009003	2.937022924	2.938410997	2.939177752	2.939379454	2.939102173	2.938399076	2.937314272	2.935896635	2.934167862	2.932150602	2.929900169	2.927484512	2.924926043	2.922222853	2.919374466	2.916434526	2.913391829	2.910232782	2.906979322	2.903659821	2.900323868	2.896956444	2.893563032	2.890152216	2.886730194	2.88330555	2.879884481	2.876507521	2.873201609	2.869963646	2.866787195	2.86363101	2.860488653	2.857331276	8.989999771
3.213961601	3.210826159	3.207672834	3.204518318	3.201388597	3.198227644	3.195056915	3.191919327	3.188843489	3.185832024	3.182887316	3.180009127	3.177214384	3.174495697	3.171875954	3.169383049	3.167069197	3.164897919	3.162871122	3.160984755	3.159231901	3.157619476	3.156116486	3.154723167	3.153406143	3.152137756	3.150954485	3.149761438	3.148529768	3.147167921	3.145612717	3.143830299	3.141764879	3.139428377	3.136837721	3.133984566	3.13090992	3.127666473	3.124336481	3.120966911	3.117549181	3.114115477	3.110671759	3.10732913	3.104210138	3.101488113	3.099143028	3.097114563	3.095425844	3.09421134	3.093623877	3.093661547	3.094282866	3.095457315	3.097133636	3.099261522	3.101778269	3.104682922	3.10792923	3.111534119	3.115371704	3.119327784	3.123262405	3.126979113	3.130348206	3.133168221	3.135388613	3.136936188	3.137833834	3.138145447	3.137919426	3.137239218	3.136141777	3.134693384	3.132951021	3.130933762	3.128667116	3.126154184	3.123499155	3.120710135	3.117735147	3.114647627	3.111435652	3.108166456	3.104788542	3.101307631	3.097802877	3.094240189	3.090677261	3.087056398	3.08343792	3.079797983	3.076209307	3.072663546	3.069159508	3.065728426	3.062314749	3.058936834	3.055542707	3.052181482	9.0
2.993591547	2.990304947	2.987018585	2.98372364	2.9804461	2.977199316	2.973976851	2.97076869	2.967616081	2.964492559	2.961418152	2.958400726	2.955458879	2.952600479	2.949850082	2.947193861	2.944648743	2.942210436	2.939921379	2.937767982	2.935743093	2.933816195	2.931987762	2.930239916	2.928561449	2.926928759	2.925356865	2.923838615	2.922286272	2.920639753	2.918825865	2.91686058	2.914709091	2.912330389	2.909755468	2.907011986	2.904156446	2.901189804	2.898152113	2.895112038	2.892045259	2.888934374	2.885793924	2.882731676	2.87992835	2.877449036	2.875269651	2.873323202	2.871657372	2.87037158	2.869554281	2.869241714	2.869443178	2.870117903	2.871213198	2.872671127	2.874474525	2.876604795	2.879029512	2.881729126	2.884664536	2.887722254	2.890741587	2.893589735	2.896132231	2.898275614	2.899908304	2.901003122	2.901575089	2.901653051	2.901287079	2.900519609	2.899427652	2.89803195	2.896395922	2.894513369	2.892443895	2.890210867	2.887834549	2.88533783	2.882727385	2.880003214	2.877183914	2.874281168	2.87131691	2.868301392	2.865269899	2.862221956	2.859147072	2.856063843	2.852960587	2.849856377	2.846776724	2.843769312	2.840807199	2.837878466	2.834983826	2.832120657	2.82926774	2.826407194	9.0
